"Displacements","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Stress/Strain:13","Stress/Strain:14","Stress/Strain:15","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
1,0,0,0,0,0,0,0,0,0,0,0,0,0.48565,1.7944e-15,0,0.48565,0,0,0,45,0,0,0,0,0,0
0.99029,0,0,0,0,0,0,0,0,0,0,0,0,0.48542,0.00022951,0,0.48542,0,0,0,45,0,0,0,0.01,0,0
0.98058,0,0,0,0,0,0,0,0,0,0,0,0,0.48473,0.00045652,0,0.48474,0,0,0,45,0,0,0,0.02,0,0
0.9709,0,0,0,0,0,0,0,0,0,0,0,0,0.4836,0.00067851,0,0.4836,0,0,0,45,0,0,0,0.03,0,0
0.96124,0,0,0,0,0,0,0,0,0,0,0,0,0.48204,0.0008929,0,0.48204,0,0,0,45,0,0,0,0.04,0,0
0.95162,0,0,0,0,0,0,0,0,0,0,0,0,0.48006,0.0010971,0,0.48006,0,0,0,45,0,0,0,0.05,0,0
0.94204,0,0,0,0,0,0,0,0,0,0,0,0,0.47768,0.0012883,0,0.47768,0,0,0,45,0,0,0,0.06,0,0
0.93251,0,0,0,0,0,0,0,0,0,0,0,0,0.47494,0.0014638,0,0.47494,0,0,0,45,0,0,0,0.07,0,0
0.92304,0,0,0,0,0,0,0,0,0,0,0,0,0.47187,0.0016208,0,0.47187,0,0,0,45,0,0,0,0.08,0,0
0.91363,0,0,0,0,0,0,0,0,0,0,0,0,0.46851,0.0017565,0,0.46851,0,0,0,45,0,0,0,0.09,0,0
0.9043,0,0,0,0,0,0,0,0,0,0,0,0,0.4649,0.0018682,0,0.4649,0,0,0,45,0,0,0,0.1,0,0
0.89504,0,0,0,0,0,0,0,0,0,0,0,0,0.46109,0.0019533,0,0.4611,0,0,0,45,0,0,0,0.11,0,0
0.88585,0,0,0,0,0,0,0,0,0,0,0,0,0.45715,0.0020094,0,0.45716,0,0,0,45,0,0,0,0.12,0,0
0.87675,0,0,0,0,0,0,0,0,0,0,0,0,0.45313,0.0020347,0,0.45313,0,0,0,45,0,0,0,0.13,0,0
0.86773,0,0,0,0,0,0,0,0,0,0,0,0,0.44909,0.0020274,0,0.44909,0,0,0,45,0,0,0,0.14,0,0
0.85879,0,0,0,0,0,0,0,0,0,0,0,0,0.4451,0.0019868,0,0.4451,0,0,0,45,0,0,0,0.15,0,0
0.84993,0,0,0,0,0,0,0,0,0,0,0,0,0.44122,0.0019126,0,0.44122,0,0,0,45,0,0,0,0.16,0,0
0.84114,0,0,0,0,0,0,0,0,0,0,0,0,0.43752,0.0018052,0,0.43753,0,0,0,45,0,0,0,0.17,0,0
0.83242,0,0,0,0,0,0,0,0,0,0,0,0,0.43407,0.0016662,0,0.43408,0,0,0,45,0,0,0,0.18,0,0
0.82378,0,0,0,0,0,0,0,0,0,0,0,0,0.43093,0.0014975,0,0.43093,0,0,0,45,0,0,0,0.19,0,0
0.81519,0,0,0,0,0,0,0,0,0,0,0,0,0.42814,0.0013021,0,0.42815,0,0,0,45,0,0,0,0.2,0,0
0.80665,0,0,0,0,0,0,0,0,0,0,0,0,0.42577,0.0010835,0,0.42578,0,0,0,45,0,0,0,0.21,0,0
0.79816,0,0,0,0,0,0,0,0,0,0,0,0,0.42386,0.00084565,0,0.42386,0,0,0,45,0,0,0,0.22,0,0
0.7897,0,0,0,0,0,0,0,0,0,0,0,0,0.42243,0.00059303,0,0.42243,0,0,0,45,0,0,0,0.23,0,0
0.78126,0,0,0,0,0,0,0,0,0,0,0,0,0.42151,0.00033022,0,0.42151,0,0,0,45,0,0,0,0.24,0,0
0.77284,0,0,0,0,0,0,0,0,0,0,0,0,0.42112,6.1927e-05,0,0.42112,0,0,0,45,0,0,0,0.25,0,0
0.76441,0,0,0,0,0,0,0,0,0,0,0,0,0.42126,-0.00020712,0,0.42126,0,0,0,45,0,0,0,0.26,0,0
0.75599,0,0,0,0,0,0,0,0,0,0,0,0,0.42194,-0.00047226,0,0.42194,0,0,0,45,0,0,0,0.27,0,0
0.74754,0,0,0,0,0,0,0,0,0,0,0,0,0.42313,-0.00072901,0,0.42313,0,0,0,45,0,0,0,0.28,0,0
0.73906,0,0,0,0,0,0,0,0,0,0,0,0,0.42482,-0.00097316,0,0.42483,0,0,0,45,0,0,0,0.29,0,0
0.73054,0,0,0,0,0,0,0,0,0,0,0,0,0.42699,-0.0012009,0,0.42699,0,0,0,45,0,0,0,0.3,0,0
0.72198,0,0,0,0,0,0,0,0,0,0,0,0,0.42958,-0.0014089,0,0.42958,0,0,0,45,0,0,0,0.31,0,0
0.71336,0,0,0,0,0,0,0,0,0,0,0,0,0.43257,-0.0015946,0,0.43257,0,0,0,45,0,0,0,0.32,0,0
0.70468,0,0,0,0,0,0,0,0,0,0,0,0,0.4359,-0.0017561,0,0.43591,0,0,0,45,0,0,0,0.33,0,0
0.69593,0,0,0,0,0,0,0,0,0,0,0,0,0.43954,-0.0018921,0,0.43954,0,0,0,45,0,0,0,0.34,0,0
0.6871,0,0,0,0,0,0,0,0,0,0,0,0,0.44341,-0.0020024,0,0.44342,0,0,0,45,0,0,0,0.35,0,0
0.67819,0,0,0,0,0,0,0,0,0,0,0,0,0.44749,-0.0020874,0,0.44749,0,0,0,45,0,0,0,0.36,0,0
0.6692,0,0,0,0,0,0,0,0,0,0,0,0,0.45171,-0.002148,0,0.45171,0,0,0,45,0,0,0,0.37,0,0
0.66012,0,0,0,0,0,0,0,0,0,0,0,0,0.45602,-0.0021857,0,0.45603,0,0,0,45,0,0,0,0.38,0,0
0.65096,0,0,0,0,0,0,0,0,0,0,0,0,0.4604,-0.0022025,0,0.46041,0,0,0,45,0,0,0,0.39,0,0
0.6417,0,0,0,0,0,0,0,0,0,0,0,0,0.46479,-0.0022005,0,0.4648,0,0,0,45,0,0,0,0.4,0,0
0.63236,0,0,0,0,0,0,0,0,0,0,0,0,0.46916,-0.0021821,0,0.46917,0,0,0,45,0,0,0,0.41,0,0
0.62294,0,0,0,0,0,0,0,0,0,0,0,0,0.47349,-0.0021496,0,0.47349,0,0,0,45,0,0,0,0.42,0,0
0.61343,0,0,0,0,0,0,0,0,0,0,0,0,0.47773,-0.0021055,0,0.47774,0,0,0,45,0,0,0,0.43,0,0
0.60383,0,0,0,0,0,0,0,0,0,0,0,0,0.48189,-0.0020518,0,0.48189,0,0,0,45,0,0,0,0.44,0,0
0.59415,0,0,0,0,0,0,0,0,0,0,0,0,0.48592,-0.0019907,0,0.48593,0,0,0,45,0,0,0,0.45,0,0
0.58439,0,0,0,0,0,0,0,0,0,0,0,0,0.48984,-0.001924,0,0.48984,0,0,0,45,0,0,0,0.46,0,0
0.57456,0,0,0,0,0,0,0,0,0,0,0,0,0.49361,-0.0018534,0,0.49361,0,0,0,45,0,0,0,0.47,0,0
0.56465,0,0,0,0,0,0,0,0,0,0,0,0,0.49724,-0.0017804,0,0.49725,0,0,0,45,0,0,0,0.48,0,0
0.55467,0,0,0,0,0,0,0,0,0,0,0,0,0.50073,-0.0017061,0,0.50073,0,0,0,45,0,0,0,0.49,0,0
0.54462,0,0,0,0,0,0,0,0,0,0,0,0,0.50407,-0.0016316,0,0.50407,0,0,0,45,0,0,0,0.5,0,0
0.5345,0,0,0,0,0,0,0,0,0,0,0,0,0.50726,-0.0015577,0,0.50726,0,0,0,45,0,0,0,0.51,0,0
0.52433,0,0,0,0,0,0,0,0,0,0,0,0,0.5103,-0.001485,0,0.5103,0,0,0,45,0,0,0,0.52,0,0
0.51409,0,0,0,0,0,0,0,0,0,0,0,0,0.5132,-0.0014142,0,0.5132,0,0,0,45,0,0,0,0.53,0,0
0.5038,0,0,0,0,0,0,0,0,0,0,0,0,0.51596,-0.0013454,0,0.51596,0,0,0,45,0,0,0,0.54,0,0
0.49345,0,0,0,0,0,0,0,0,0,0,0,0,0.51859,-0.0012791,0,0.51859,0,0,0,45,0,0,0,0.55,0,0
0.48306,0,0,0,0,0,0,0,0,0,0,0,0,0.52109,-0.0012154,0,0.52109,0,0,0,45,0,0,0,0.56,0,0
0.47261,0,0,0,0,0,0,0,0,0,0,0,0,0.52346,-0.0011543,0,0.52346,0,0,0,45,0,0,0,0.57,0,0
0.46212,0,0,0,0,0,0,0,0,0,0,0,0,0.52571,-0.0010959,0,0.52571,0,0,0,45,0,0,0,0.58,0,0
0.45158,0,0,0,0,0,0,0,0,0,0,0,0,0.52785,-0.0010402,0,0.52785,0,0,0,45,0,0,0,0.59,0,0
0.441,0,0,0,0,0,0,0,0,0,0,0,0,0.52987,-0.00098717,0,0.52988,0,0,0,45,0,0,0,0.6,0,0
0.43039,0,0,0,0,0,0,0,0,0,0,0,0,0.5318,-0.00093672,0,0.5318,0,0,0,45,0,0,0,0.61,0,0
0.41973,0,0,0,0,0,0,0,0,0,0,0,0,0.53363,-0.00088875,0,0.53363,0,0,0,45,0,0,0,0.62,0,0
0.40904,0,0,0,0,0,0,0,0,0,0,0,0,0.53536,-0.00084317,0,0.53536,0,0,0,45,0,0,0,0.63,0,0
0.39832,0,0,0,0,0,0,0,0,0,0,0,0,0.53701,-0.00079986,0,0.53701,0,0,0,45,0,0,0,0.64,0,0
0.38756,0,0,0,0,0,0,0,0,0,0,0,0,0.53857,-0.00075871,0,0.53857,0,0,0,45,0,0,0,0.65,0,0
0.37678,0,0,0,0,0,0,0,0,0,0,0,0,0.54004,-0.0007196,0,0.54005,0,0,0,45,0,0,0,0.66,0,0
0.36596,0,0,0,0,0,0,0,0,0,0,0,0,0.54145,-0.00068241,0,0.54145,0,0,0,45,0,0,0,0.67,0,0
0.35512,0,0,0,0,0,0,0,0,0,0,0,0,0.54278,-0.00064704,0,0.54278,0,0,0,45,0,0,0,0.68,0,0
0.34425,0,0,0,0,0,0,0,0,0,0,0,0,0.54404,-0.00061336,0,0.54404,0,0,0,45,0,0,0,0.69,0,0
0.33336,0,0,0,0,0,0,0,0,0,0,0,0,0.54524,-0.00058128,0,0.54524,0,0,0,45,0,0,0,0.7,0,0
0.32244,0,0,0,0,0,0,0,0,0,0,0,0,0.54637,-0.00055068,0,0.54637,0,0,0,45,0,0,0,0.71,0,0
0.3115,0,0,0,0,0,0,0,0,0,0,0,0,0.54744,-0.00052148,0,0.54744,0,0,0,45,0,0,0,0.72,0,0
0.30054,0,0,0,0,0,0,0,0,0,0,0,0,0.54846,-0.00049358,0,0.54846,0,0,0,45,0,0,0,0.73,0,0
0.28956,0,0,0,0,0,0,0,0,0,0,0,0,0.54942,-0.00046689,0,0.54942,0,0,0,45,0,0,0,0.74,0,0
0.27857,0,0,0,0,0,0,0,0,0,0,0,0,0.55033,-0.00044133,0,0.55033,0,0,0,45,0,0,0,0.75,0,0
0.26755,0,0,0,0,0,0,0,0,0,0,0,0,0.55119,-0.00041682,0,0.55119,0,0,0,45,0,0,0,0.76,0,0
0.25652,0,0,0,0,0,0,0,0,0,0,0,0,0.552,-0.00039329,0,0.552,0,0,0,45,0,0,0,0.77,0,0
0.24547,0,0,0,0,0,0,0,0,0,0,0,0,0.55276,-0.00037066,0,0.55276,0,0,0,45,0,0,0,0.78,0,0
0.23441,0,0,0,0,0,0,0,0,0,0,0,0,0.55348,-0.00034887,0,0.55348,0,0,0,45,0,0,0,0.79,0,0
0.22333,0,0,0,0,0,0,0,0,0,0,0,0,0.55416,-0.00032786,0,0.55416,0,0,0,45,0,0,0,0.8,0,0
0.21224,0,0,0,0,0,0,0,0,0,0,0,0,0.5548,-0.00030757,0,0.5548,0,0,0,45,0,0,0,0.81,0,0
0.20114,0,0,0,0,0,0,0,0,0,0,0,0,0.55539,-0.00028794,0,0.55539,0,0,0,45,0,0,0,0.82,0,0
0.19002,0,0,0,0,0,0,0,0,0,0,0,0,0.55595,-0.00026893,0,0.55595,0,0,0,45,0,0,0,0.83,0,0
0.1789,0,0,0,0,0,0,0,0,0,0,0,0,0.55647,-0.00025047,0,0.55647,0,0,0,45,0,0,0,0.84,0,0
0.16777,0,0,0,0,0,0,0,0,0,0,0,0,0.55695,-0.00023253,0,0.55695,0,0,0,45,0,0,0,0.85,0,0
0.15662,0,0,0,0,0,0,0,0,0,0,0,0,0.5574,-0.00021507,0,0.5574,0,0,0,45,0,0,0,0.86,0,0
0.14547,0,0,0,0,0,0,0,0,0,0,0,0,0.55781,-0.00019803,0,0.55781,0,0,0,45,0,0,0,0.87,0,0
0.13431,0,0,0,0,0,0,0,0,0,0,0,0,0.55819,-0.00018139,0,0.55819,0,0,0,45,0,0,0,0.88,0,0
0.12314,0,0,0,0,0,0,0,0,0,0,0,0,0.55854,-0.0001651,0,0.55854,0,0,0,45,0,0,0,0.89,0,0
0.11197,0,0,0,0,0,0,0,0,0,0,0,0,0.55885,-0.00014912,0,0.55885,0,0,0,45,0,0,0,0.9,0,0
0.10079,0,0,0,0,0,0,0,0,0,0,0,0,0.55914,-0.00013343,0,0.55914,0,0,0,45,0,0,0,0.91,0,0
0.089603,0,0,0,0,0,0,0,0,0,0,0,0,0.55939,-0.00011799,0,0.55939,0,0,0,45,0,0,0,0.92,0,0
0.078413,0,0,0,0,0,0,0,0,0,0,0,0,0.55961,-0.00010278,0,0.55961,0,0,0,45,0,0,0,0.93,0,0
0.067219,0,0,0,0,0,0,0,0,0,0,0,0,0.5598,-8.7747e-05,0,0.5598,0,0,0,45,0,0,0,0.94,0,0
0.056021,0,0,0,0,0,0,0,0,0,0,0,0,0.55996,-7.288e-05,0,0.55996,0,0,0,45,0,0,0,0.95,0,0
0.04482,0,0,0,0,0,0,0,0,0,0,0,0,0.56009,-5.8146e-05,0,0.56009,0,0,0,45,0,0,0,0.96,0,0
0.033617,0,0,0,0,0,0,0,0,0,0,0,0,0.56019,-4.3518e-05,0,0.56019,0,0,0,45,0,0,0,0.97,0,0
0.022412,0,0,0,0,0,0,0,0,0,0,0,0,0.56027,-2.8968e-05,0,0.56027,0,0,0,45,0,0,0,0.98,0,0
0.011206,0,0,0,0,0,0,0,0,0,0,0,0,0.56031,-1.4471e-05,0,0.56031,0,0,0,45,0,0,0,0.99,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.56032,-6.4984e-18,0,0.56032,0,0,0,45,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.48588,3.0087e-18,0,0.48588,0,0,0,45,0,0,0,0,0.01,0
0.99028,0,0,0,0,0,0,0,0,0,0,0,0,0.48565,0.00046027,0,0.48565,0,0,0,45,0,0,0,0.01,0.01,0
0.98057,0,0,0,0,0,0,0,0,0,0,0,0,0.48496,0.00091555,0,0.48496,0,0,0,45,0,0,0,0.02,0.01,0
0.97088,0,0,0,0,0,0,0,0,0,0,0,0,0.48382,0.0013608,0,0.48382,0,0,0,45,0,0,0,0.03,0.01,0
0.96122,0,0,0,0,0,0,0,0,0,0,0,0,0.48225,0.0017909,0,0.48225,0,0,0,45,0,0,0,0.04,0.01,0
0.95159,0,0,0,0,0,0,0,0,0,0,0,0,0.48025,0.0022006,0,0.48026,0,0,0,45,0,0,0,0.05,0.01,0
0.94201,0,0,0,0,0,0,0,0,0,0,0,0,0.47786,0.0025844,0,0.47787,0,0,0,45,0,0,0,0.06,0.01,0
0.93248,0,0,0,0,0,0,0,0,0,0,0,0,0.47511,0.0029368,0,0.47512,0,0,0,45,0,0,0,0.07,0.01,0
0.92301,0,0,0,0,0,0,0,0,0,0,0,0,0.47201,0.0032522,0,0.47203,0,0,0,45,0,0,0,0.08,0.01,0
0.9136,0,0,0,0,0,0,0,0,0,0,0,0,0.46863,0.0035251,0,0.46865,0,0,0,45,0,0,0,0.09,0.01,0
0.90426,0,0,0,0,0,0,0,0,0,0,0,0,0.465,0.0037498,0,0.46502,0,0,0,45,0,0,0,0.1,0.01,0
0.895,0,0,0,0,0,0,0,0,0,0,0,0,0.46117,0.0039211,0,0.46119,0,0,0,45,0,0,0,0.11,0.01,0
0.88582,0,0,0,0,0,0,0,0,0,0,0,0,0.45719,0.0040344,0,0.45721,0,0,0,45,0,0,0,0.12,0.01,0
0.87671,0,0,0,0,0,0,0,0,0,0,0,0,0.45314,0.0040856,0,0.45316,0,0,0,45,0,0,0,0.13,0.01,0
0.86769,0,0,0,0,0,0,0,0,0,0,0,0,0.44906,0.0040716,0,0.44909,0,0,0,45,0,0,0,0.14,0.01,0
0.85875,0,0,0,0,0,0,0,0,0,0,0,0,0.44504,0.0039905,0,0.44506,0,0,0,45,0,0,0,0.15,0.01,0
0.84989,0,0,0,0,0,0,0,0,0,0,0,0,0.44113,0.0038418,0,0.44115,0,0,0,45,0,0,0,0.16,0.01,0
0.8411,0,0,0,0,0,0,0,0,0,0,0,0,0.4374,0.0036265,0,0.43742,0,0,0,45,0,0,0,0.17,0.01,0
0.83239,0,0,0,0,0,0,0,0,0,0,0,0,0.43392,0.0033473,0,0.43394,0,0,0,45,0,0,0,0.18,0.01,0
0.82375,0,0,0,0,0,0,0,0,0,0,0,0,0.43075,0.0030084,0,0.43076,0,0,0,45,0,0,0,0.19,0.01,0
0.81516,0,0,0,0,0,0,0,0,0,0,0,0,0.42794,0.0026158,0,0.42795,0,0,0,45,0,0,0,0.2,0.01,0
0.80663,0,0,0,0,0,0,0,0,0,0,0,0,0.42555,0.0021766,0,0.42555,0,0,0,45,0,0,0,0.21,0.01,0
0.79814,0,0,0,0,0,0,0,0,0,0,0,0,0.42361,0.0016987,0,0.42362,0,0,0,45,0,0,0,0.22,0.01,0
0.78968,0,0,0,0,0,0,0,0,0,0,0,0,0.42217,0.0011912,0,0.42217,0,0,0,45,0,0,0,0.23,0.01,0
0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0.42124,0.00066318,0,0.42124,0,0,0,45,0,0,0,0.24,0.01,0
0.77284,0,0,0,0,0,0,0,0,0,0,0,0,0.42085,0.00012422,0,0.42085,0,0,0,45,0,0,0,0.25,0.01,0
0.76442,0,0,0,0,0,0,0,0,0,0,0,0,0.421,-0.00041621,0,0.421,0,0,0,45,0,0,0,0.26,0.01,0
0.756,0,0,0,0,0,0,0,0,0,0,0,0,0.42168,-0.00094876,0,0.42168,0,0,0,45,0,0,0,0.27,0.01,0
0.74755,0,0,0,0,0,0,0,0,0,0,0,0,0.42288,-0.0014644,0,0.42288,0,0,0,45,0,0,0,0.28,0.01,0
0.73908,0,0,0,0,0,0,0,0,0,0,0,0,0.42459,-0.0019546,0,0.42459,0,0,0,45,0,0,0,0.29,0.01,0
0.73057,0,0,0,0,0,0,0,0,0,0,0,0,0.42677,-0.0024117,0,0.42678,0,0,0,45,0,0,0,0.3,0.01,0
0.72201,0,0,0,0,0,0,0,0,0,0,0,0,0.42939,-0.0028292,0,0.4294,0,0,0,45,0,0,0,0.31,0.01,0
0.71339,0,0,0,0,0,0,0,0,0,0,0,0,0.4324,-0.0032015,0,0.43241,0,0,0,45,0,0,0,0.32,0.01,0
0.70471,0,0,0,0,0,0,0,0,0,0,0,0,0.43576,-0.0035249,0,0.43577,0,0,0,45,0,0,0,0.33,0.01,0
0.69596,0,0,0,0,0,0,0,0,0,0,0,0,0.43941,-0.0037972,0,0.43943,0,0,0,45,0,0,0,0.34,0.01,0
0.68714,0,0,0,0,0,0,0,0,0,0,0,0,0.44332,-0.0040177,0,0.44334,0,0,0,45,0,0,0,0.35,0.01,0
0.67823,0,0,0,0,0,0,0,0,0,0,0,0,0.44741,-0.004187,0,0.44744,0,0,0,45,0,0,0,0.36,0.01,0
0.66924,0,0,0,0,0,0,0,0,0,0,0,0,0.45166,-0.0043074,0,0.45168,0,0,0,45,0,0,0,0.37,0.01,0
0.66017,0,0,0,0,0,0,0,0,0,0,0,0,0.456,-0.0043819,0,0.45602,0,0,0,45,0,0,0,0.38,0.01,0
0.651,0,0,0,0,0,0,0,0,0,0,0,0,0.46039,-0.0044144,0,0.46042,0,0,0,45,0,0,0,0.39,0.01,0
0.64175,0,0,0,0,0,0,0,0,0,0,0,0,0.4648,-0.0044092,0,0.46483,0,0,0,45,0,0,0,0.4,0.01,0
0.63241,0,0,0,0,0,0,0,0,0,0,0,0,0.46919,-0.0043712,0,0.46921,0,0,0,45,0,0,0,0.41,0.01,0
0.62298,0,0,0,0,0,0,0,0,0,0,0,0,0.47352,-0.0043051,0,0.47355,0,0,0,45,0,0,0,0.42,0.01,0
0.61347,0,0,0,0,0,0,0,0,0,0,0,0,0.47778,-0.0042157,0,0.47781,0,0,0,45,0,0,0,0.43,0.01,0
0.60387,0,0,0,0,0,0,0,0,0,0,0,0,0.48194,-0.0041073,0,0.48196,0,0,0,45,0,0,0,0.44,0.01,0
0.59419,0,0,0,0,0,0,0,0,0,0,0,0,0.48599,-0.0039841,0,0.48601,0,0,0,45,0,0,0,0.45,0.01,0
0.58443,0,0,0,0,0,0,0,0,0,0,0,0,0.4899,-0.0038499,0,0.48992,0,0,0,45,0,0,0,0.46,0.01,0
0.57459,0,0,0,0,0,0,0,0,0,0,0,0,0.49368,-0.003708,0,0.4937,0,0,0,45,0,0,0,0.47,0.01,0
0.56468,0,0,0,0,0,0,0,0,0,0,0,0,0.49732,-0.0035613,0,0.49733,0,0,0,45,0,0,0,0.48,0.01,0
0.5547,0,0,0,0,0,0,0,0,0,0,0,0,0.5008,-0.0034122,0,0.50082,0,0,0,45,0,0,0,0.49,0.01,0
0.54465,0,0,0,0,0,0,0,0,0,0,0,0,0.50414,-0.0032628,0,0.50415,0,0,0,45,0,0,0,0.5,0.01,0
0.53454,0,0,0,0,0,0,0,0,0,0,0,0,0.50733,-0.0031147,0,0.50734,0,0,0,45,0,0,0,0.51,0.01,0
0.52436,0,0,0,0,0,0,0,0,0,0,0,0,0.51037,-0.0029692,0,0.51038,0,0,0,45,0,0,0,0.52,0.01,0
0.51412,0,0,0,0,0,0,0,0,0,0,0,0,0.51327,-0.0028272,0,0.51328,0,0,0,45,0,0,0,0.53,0.01,0
0.50383,0,0,0,0,0,0,0,0,0,0,0,0,0.51603,-0.0026897,0,0.51604,0,0,0,45,0,0,0,0.54,0.01,0
0.49348,0,0,0,0,0,0,0,0,0,0,0,0,0.51865,-0.0025569,0,0.51866,0,0,0,45,0,0,0,0.55,0.01,0
0.48308,0,0,0,0,0,0,0,0,0,0,0,0,0.52115,-0.0024294,0,0.52115,0,0,0,45,0,0,0,0.56,0.01,0
0.47263,0,0,0,0,0,0,0,0,0,0,0,0,0.52352,-0.0023072,0,0.52352,0,0,0,45,0,0,0,0.57,0.01,0
0.46214,0,0,0,0,0,0,0,0,0,0,0,0,0.52577,-0.0021904,0,0.52577,0,0,0,45,0,0,0,0.58,0.01,0
0.4516,0,0,0,0,0,0,0,0,0,0,0,0,0.5279,-0.0020791,0,0.5279,0,0,0,45,0,0,0,0.59,0.01,0
0.44102,0,0,0,0,0,0,0,0,0,0,0,0,0.52993,-0.0019731,0,0.52993,0,0,0,45,0,0,0,0.6,0.01,0
0.43041,0,0,0,0,0,0,0,0,0,0,0,0,0.53185,-0.0018722,0,0.53185,0,0,0,45,0,0,0,0.61,0.01,0
0.41975,0,0,0,0,0,0,0,0,0,0,0,0,0.53368,-0.0017763,0,0.53368,0,0,0,45,0,0,0,0.62,0.01,0
0.40906,0,0,0,0,0,0,0,0,0,0,0,0,0.53541,-0.0016852,0,0.53541,0,0,0,45,0,0,0,0.63,0.01,0
0.39833,0,0,0,0,0,0,0,0,0,0,0,0,0.53705,-0.0015986,0,0.53705,0,0,0,45,0,0,0,0.64,0.01,0
0.38758,0,0,0,0,0,0,0,0,0,0,0,0,0.53861,-0.0015164,0,0.53861,0,0,0,45,0,0,0,0.65,0.01,0
0.37679,0,0,0,0,0,0,0,0,0,0,0,0,0.54008,-0.0014382,0,0.54009,0,0,0,45,0,0,0,0.66,0.01,0
0.36597,0,0,0,0,0,0,0,0,0,0,0,0,0.54148,-0.0013639,0,0.54149,0,0,0,45,0,0,0,0.67,0.01,0
0.35513,0,0,0,0,0,0,0,0,0,0,0,0,0.54281,-0.0012932,0,0.54282,0,0,0,45,0,0,0,0.68,0.01,0
0.34426,0,0,0,0,0,0,0,0,0,0,0,0,0.54407,-0.0012259,0,0.54407,0,0,0,45,0,0,0,0.69,0.01,0
0.33337,0,0,0,0,0,0,0,0,0,0,0,0,0.54527,-0.0011618,0,0.54527,0,0,0,45,0,0,0,0.7,0.01,0
0.32245,0,0,0,0,0,0,0,0,0,0,0,0,0.5464,-0.0011007,0,0.5464,0,0,0,45,0,0,0,0.71,0.01,0
0.31151,0,0,0,0,0,0,0,0,0,0,0,0,0.54747,-0.0010423,0,0.54747,0,0,0,45,0,0,0,0.72,0.01,0
0.30055,0,0,0,0,0,0,0,0,0,0,0,0,0.54849,-0.00098656,0,0.54849,0,0,0,45,0,0,0,0.73,0.01,0
0.28957,0,0,0,0,0,0,0,0,0,0,0,0,0.54945,-0.00093322,0,0.54945,0,0,0,45,0,0,0,0.74,0.01,0
0.27857,0,0,0,0,0,0,0,0,0,0,0,0,0.55035,-0.00088214,0,0.55035,0,0,0,45,0,0,0,0.75,0.01,0
0.26756,0,0,0,0,0,0,0,0,0,0,0,0,0.55121,-0.00083316,0,0.55121,0,0,0,45,0,0,0,0.76,0.01,0
0.25653,0,0,0,0,0,0,0,0,0,0,0,0,0.55202,-0.00078613,0,0.55202,0,0,0,45,0,0,0,0.77,0.01,0
0.24548,0,0,0,0,0,0,0,0,0,0,0,0,0.55278,-0.0007409,0,0.55278,0,0,0,45,0,0,0,0.78,0.01,0
0.23441,0,0,0,0,0,0,0,0,0,0,0,0,0.5535,-0.00069736,0,0.55351,0,0,0,45,0,0,0,0.79,0.01,0
0.22334,0,0,0,0,0,0,0,0,0,0,0,0,0.55418,-0.00065536,0,0.55418,0,0,0,45,0,0,0,0.8,0.01,0
0.21225,0,0,0,0,0,0,0,0,0,0,0,0,0.55482,-0.00061481,0,0.55482,0,0,0,45,0,0,0,0.81,0.01,0
0.20114,0,0,0,0,0,0,0,0,0,0,0,0,0.55541,-0.00057558,0,0.55541,0,0,0,45,0,0,0,0.82,0.01,0
0.19003,0,0,0,0,0,0,0,0,0,0,0,0,0.55597,-0.00053757,0,0.55597,0,0,0,45,0,0,0,0.83,0.01,0
0.17891,0,0,0,0,0,0,0,0,0,0,0,0,0.55649,-0.00050069,0,0.55649,0,0,0,45,0,0,0,0.84,0.01,0
0.16777,0,0,0,0,0,0,0,0,0,0,0,0,0.55697,-0.00046483,0,0.55697,0,0,0,45,0,0,0,0.85,0.01,0
0.15663,0,0,0,0,0,0,0,0,0,0,0,0,0.55742,-0.00042992,0,0.55742,0,0,0,45,0,0,0,0.86,0.01,0
0.14547,0,0,0,0,0,0,0,0,0,0,0,0,0.55783,-0.00039587,0,0.55783,0,0,0,45,0,0,0,0.87,0.01,0
0.13431,0,0,0,0,0,0,0,0,0,0,0,0,0.55821,-0.0003626,0,0.55821,0,0,0,45,0,0,0,0.88,0.01,0
0.12315,0,0,0,0,0,0,0,0,0,0,0,0,0.55856,-0.00033003,0,0.55856,0,0,0,45,0,0,0,0.89,0.01,0
0.11197,0,0,0,0,0,0,0,0,0,0,0,0,0.55887,-0.0002981,0,0.55887,0,0,0,45,0,0,0,0.9,0.01,0
0.10079,0,0,0,0,0,0,0,0,0,0,0,0,0.55915,-0.00026674,0,0.55915,0,0,0,45,0,0,0,0.91,0.01,0
0.089605,0,0,0,0,0,0,0,0,0,0,0,0,0.5594,-0.00023588,0,0.5594,0,0,0,45,0,0,0,0.92,0.01,0
